condition_id,ring number,geology_1,geology_2,geology_3,geology_4,geology_5,geology_6,cutter speed,total thrust,grouting pressure,sync grouting volume,stock solution ratio,foam pressure,expansion rate,dosage,cutter torque,tunneling speed
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,36900.0,2.68,4.51,6.0,3.78,0.0,94.3,2700.0,51.0
81,314.0,0.0,0.73,0.27,0.0,0.0,0.0,1.5,38500.0,2.36,6.97,3.0,3.18,13.5,191.2,2490.0,75.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,36900.0,2.68,4.51,6.0,3.78,0.0,94.3,2700.0,51.0
81,314.0,0.0,0.73,0.27,0.0,0.0,0.0,1.5,38900.0,3.4,9.11,3.0,3.12,13.5,189.7,3880.0,60.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,35400.0,2.4,10.1,6.0,3.6,0.0,97.9,2000.0,61.0
81,314.0,0.0,0.73,0.27,0.0,0.0,0.0,1.5,39100.0,3.24,9.2,3.0,3.1,13.5,190.4,4070.0,56.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,36500.0,2.48,2.75,6.0,3.78,0.0,94.4,1770.0,53.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,36300.0,2.88,4.87,6.0,3.59,0.0,94.2,2680.0,52.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,33400.0,2.44,2.71,6.0,3.62,0.0,94.3,1530.0,50.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,35200.0,3.0,6.7,6.0,3.56,0.0,98.6,1720.0,43.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,36500.0,2.48,2.75,6.0,3.78,0.0,94.4,1770.0,53.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,36500.0,2.6,2.99,6.0,3.63,0.0,94.3,2470.0,45.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,36800.0,2.56,2.88,6.0,3.82,0.0,94.1,2320.0,42.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,36700.0,2.6,2.95,6.0,3.7,0.0,94.2,2450.0,46.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,33400.0,2.44,2.71,6.0,3.62,0.0,94.3,1530.0,50.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,35400.0,2.4,10.1,6.0,3.6,0.0,97.9,2000.0,61.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,36800.0,2.56,2.88,6.0,3.82,0.0,94.1,2320.0,42.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,36900.0,2.68,4.51,6.0,3.78,0.0,94.3,2700.0,51.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,36500.0,2.8,3.99,6.0,3.67,0.0,94.2,2770.0,47.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,36300.0,2.88,4.87,6.0,3.59,0.0,94.2,2680.0,52.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,37200.0,2.44,2.77,6.0,3.79,0.0,94.3,1930.0,57.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,35400.0,2.4,10.1,6.0,3.6,0.0,97.9,2000.0,61.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,36200.0,2.56,3.2,6.0,3.89,0.0,94.1,2550.0,48.0
81,314.0,0.0,0.73,0.27,0.0,0.0,0.0,1.5,39800.0,3.76,1.28,3.0,3.32,13.5,190.1,3640.0,38.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,36700.0,2.6,2.95,6.0,3.7,0.0,94.2,2450.0,46.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,36200.0,2.56,3.2,6.0,3.89,0.0,94.1,2550.0,48.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,36900.0,2.68,4.51,6.0,3.78,0.0,94.3,2700.0,51.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,34900.0,2.64,9.17,6.0,3.48,0.0,97.4,2070.0,35.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,36900.0,2.68,4.51,6.0,3.78,0.0,94.3,2700.0,51.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,36200.0,2.56,3.2,6.0,3.89,0.0,94.1,2550.0,48.0
81,314.0,0.0,0.73,0.27,0.0,0.0,0.0,1.5,38900.0,3.32,9.04,3.0,3.04,13.5,190.6,3990.0,59.0
81,314.0,0.0,0.73,0.27,0.0,0.0,0.0,1.5,38900.0,2.92,0.56,3.0,3.33,13.5,190.9,3180.0,28.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,36300.0,2.88,4.87,6.0,3.59,0.0,94.2,2680.0,52.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,36300.0,2.88,4.87,6.0,3.59,0.0,94.2,2680.0,52.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,36500.0,2.6,2.99,6.0,3.63,0.0,94.3,2470.0,45.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,33400.0,2.44,2.71,6.0,3.62,0.0,94.3,1530.0,50.0
81,314.0,0.0,0.73,0.27,0.0,0.0,0.0,1.5,38900.0,3.4,9.11,3.0,3.12,13.5,189.7,3880.0,60.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,33400.0,2.44,2.71,6.0,3.62,0.0,94.3,1530.0,50.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,36400.0,2.76,4.67,6.0,3.74,0.0,94.1,2730.0,54.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,36800.0,2.56,2.88,6.0,3.82,0.0,94.1,2320.0,42.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,36500.0,2.6,2.99,6.0,3.63,0.0,94.3,2470.0,45.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,37200.0,2.52,2.81,6.0,3.68,0.0,94.2,2140.0,44.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,34900.0,2.64,9.17,6.0,3.48,0.0,97.4,2070.0,35.0
81,283.0,0.0,0.73,0.27,0.0,0.0,0.0,1.6,36800.0,2.56,2.88,6.0,3.82,0.0,94.1,2320.0,42.0
81,314.0,0.0,0.73,0.27,0.0,0.0,0.0,1.5,39700.0,3.6,1.21,3.0,3.39,13.5,190.9,3750.0,40.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.6,38400.0,2.52,1.92,6.0,3.84,0.0,185.2,2290.0,41.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.5,38700.0,3.28,7.5,6.0,4.22,0.0,184.5,2390.0,65.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.5,38700.0,3.28,7.5,6.0,4.22,0.0,184.5,2390.0,65.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.6,37800.0,3.36,11.59,6.0,3.64,0.0,184.4,2290.0,42.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.6,39000.0,2.48,2.56,6.0,4.16,0.0,184.8,2720.0,49.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.6,38400.0,2.28,1.88,6.0,3.9,0.0,184.6,2090.0,46.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.6,38600.0,2.44,1.98,6.0,3.81,0.0,185.0,2510.0,54.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.6,39000.0,2.48,2.56,6.0,4.16,0.0,184.8,2720.0,49.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.5,38300.0,3.08,8.22,6.0,4.51,0.0,184.2,2920.0,57.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.6,38400.0,2.52,1.92,6.0,3.84,0.0,185.2,2290.0,41.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.5,37000.0,3.2,11.52,6.0,3.71,0.0,184.3,2100.0,38.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.5,38200.0,3.04,6.05,6.0,4.32,0.0,184.6,2880.0,47.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.5,38700.0,2.84,4.02,6.0,4.17,0.0,185.0,3050.0,58.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.5,38700.0,2.84,4.02,6.0,4.17,0.0,185.0,3050.0,58.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.6,39200.0,2.36,2.39,6.0,4.21,0.0,184.6,2830.0,51.0
82,282.0,0.0,0.74,0.26,0.0,0.0,0.0,1.6,36600.0,2.24,6.78,6.0,3.63,0.0,106.4,2380.0,40.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.6,39000.0,2.4,2.12,6.0,3.92,0.0,185.0,2860.0,56.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.6,38400.0,2.28,1.88,6.0,3.9,0.0,184.6,2090.0,46.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.5,38700.0,3.28,7.5,6.0,4.22,0.0,184.5,2390.0,65.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.6,39000.0,2.24,2.28,6.0,4.16,0.0,184.6,2770.0,53.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.5,38700.0,3.28,7.5,6.0,4.22,0.0,184.5,2390.0,65.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.5,38300.0,3.0,6.0,6.0,4.24,0.0,184.5,3000.0,44.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.5,38800.0,2.92,4.64,6.0,4.29,0.0,184.5,3000.0,52.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.6,38900.0,2.52,2.02,6.0,3.87,0.0,184.8,2650.0,59.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.5,38800.0,2.92,4.64,6.0,4.29,0.0,184.5,3000.0,52.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.6,38600.0,2.44,1.98,6.0,3.81,0.0,185.0,2510.0,54.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.5,38300.0,3.08,8.22,6.0,4.51,0.0,184.2,2920.0,57.0
82,282.0,0.0,0.74,0.26,0.0,0.0,0.0,1.6,35800.0,2.36,7.92,6.0,3.52,0.0,106.3,1590.0,37.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.6,38800.0,2.36,2.77,6.0,4.18,0.0,184.7,2750.0,48.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.6,35900.0,3.28,11.48,6.0,3.61,0.0,184.4,1900.0,32.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.6,38800.0,2.36,2.77,6.0,4.18,0.0,184.7,2750.0,48.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.6,35900.0,3.28,11.48,6.0,3.61,0.0,184.4,1900.0,32.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.5,38700.0,3.28,7.5,6.0,4.22,0.0,184.5,2390.0,65.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.6,39100.0,2.28,2.08,6.0,4.0,0.0,184.5,2830.0,61.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.6,38800.0,2.36,2.77,6.0,4.18,0.0,184.7,2750.0,48.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.5,37000.0,3.2,11.52,6.0,3.71,0.0,184.3,2100.0,38.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.6,38400.0,2.28,1.88,6.0,3.9,0.0,184.6,2090.0,46.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.5,38700.0,3.28,7.5,6.0,4.22,0.0,184.5,2390.0,65.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.5,38300.0,3.0,6.0,6.0,4.24,0.0,184.5,3000.0,44.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.6,39000.0,2.48,2.56,6.0,4.16,0.0,184.8,2720.0,49.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.6,39000.0,2.4,2.12,6.0,3.92,0.0,185.0,2860.0,56.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.5,38200.0,3.16,3.76,6.0,4.19,0.0,184.3,2490.0,45.0
82,282.0,0.0,0.74,0.26,0.0,0.0,0.0,1.6,35800.0,2.2,6.73,6.0,3.44,0.0,106.6,1890.0,36.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.5,38200.0,3.16,3.76,6.0,4.19,0.0,184.3,2490.0,45.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.6,38800.0,2.36,2.77,6.0,4.18,0.0,184.7,2750.0,48.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.6,39100.0,2.28,2.08,6.0,4.0,0.0,184.5,2830.0,61.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.6,38900.0,2.36,2.2,6.0,4.02,0.0,184.7,2820.0,55.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.6,38800.0,2.36,2.77,6.0,4.18,0.0,184.7,2750.0,48.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.6,39000.0,2.24,2.28,6.0,4.16,0.0,184.6,2770.0,53.0
82,230.0,0.0,0.74,0.26,0.0,0.0,0.0,1.5,38200.0,3.16,3.76,6.0,4.19,0.0,184.3,2490.0,45.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,38100.0,3.28,2.81,6.0,3.11,0.0,190.6,6140.0,46.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,39100.0,3.12,1.79,6.0,3.02,0.0,190.8,6200.0,45.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,37000.0,3.84,4.98,6.0,3.17,0.0,190.3,5670.0,39.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,39100.0,3.12,1.79,6.0,3.02,0.0,190.8,6200.0,45.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,36900.0,3.96,6.61,6.0,3.1,0.0,165.1,7020.0,49.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,39500.0,3.12,1.93,6.0,2.9,0.0,190.7,5970.0,23.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,38700.0,3.16,1.97,6.0,2.94,0.0,190.7,5890.0,29.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,39700.0,3.12,1.88,6.0,3.01,0.0,190.6,7580.0,43.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,36600.0,3.92,6.57,6.0,3.03,0.0,165.4,6970.0,50.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,37400.0,3.48,1.27,6.0,2.98,0.0,190.7,4880.0,32.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,23900.0,2.56,1.06,6.0,3.12,0.0,191.2,1800.0,30.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,39700.0,3.12,1.88,6.0,3.01,0.0,190.6,7580.0,43.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,38100.0,3.12,2.26,6.0,3.0,0.0,190.6,7640.0,47.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,37400.0,3.48,1.27,6.0,2.98,0.0,190.7,4880.0,32.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,39700.0,3.12,1.88,6.0,3.01,0.0,190.6,7580.0,43.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,36200.0,2.4,1.06,6.0,2.93,0.0,190.9,2330.0,37.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,38100.0,3.12,2.26,6.0,3.0,0.0,190.6,7640.0,47.0
83,281.0,0.0,0.76,0.24,0.0,0.0,0.0,1.6,37400.0,3.04,2.31,6.0,3.47,0.0,143.5,3470.0,55.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,38100.0,3.12,2.26,6.0,3.0,0.0,190.6,7640.0,47.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,37000.0,3.32,1.16,6.0,3.04,0.0,190.8,4390.0,31.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,36600.0,3.0,1.08,6.0,3.12,0.0,190.7,3470.0,35.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,38500.0,3.12,2.05,6.0,2.9,0.0,190.7,6670.0,41.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,38500.0,3.12,2.05,6.0,2.9,0.0,190.7,6670.0,41.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,36900.0,3.96,6.61,6.0,3.1,0.0,165.1,7020.0,49.0
83,281.0,0.0,0.76,0.24,0.0,0.0,0.0,1.6,36800.0,3.12,8.89,6.0,3.37,0.0,143.8,2050.0,56.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,37100.0,3.28,1.14,6.0,3.09,0.0,191.1,3890.0,26.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,37200.0,3.68,1.42,6.0,2.91,0.0,190.9,4990.0,40.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,38000.0,3.6,1.48,6.0,3.01,0.0,190.7,5710.0,36.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,38100.0,3.28,2.81,6.0,3.11,0.0,190.6,6140.0,46.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,35800.0,4.16,7.39,6.0,3.02,0.0,165.4,6220.0,44.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,38100.0,3.12,2.26,6.0,3.0,0.0,190.6,7640.0,47.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,37400.0,3.48,1.27,6.0,2.98,0.0,190.7,4880.0,32.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,37000.0,3.32,1.16,6.0,3.04,0.0,190.8,4390.0,31.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,38100.0,3.48,1.49,6.0,2.98,0.0,190.6,5930.0,34.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,37900.0,3.08,2.2,6.0,3.02,0.0,190.6,7810.0,53.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,35800.0,4.16,7.39,6.0,3.02,0.0,165.4,6220.0,44.0
83,281.0,0.0,0.76,0.24,0.0,0.0,0.0,1.6,36100.0,2.88,1.38,6.0,3.43,0.0,144.5,3550.0,52.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,40400.0,3.12,1.84,6.0,3.0,0.0,190.6,6310.0,42.0
83,281.0,0.0,0.76,0.24,0.0,0.0,0.0,1.6,36500.0,2.68,1.03,6.0,3.4,0.0,142.1,3190.0,51.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,37200.0,3.68,1.42,6.0,2.91,0.0,190.9,4990.0,40.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,40400.0,3.12,1.84,6.0,3.0,0.0,190.6,6310.0,42.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,38700.0,3.16,1.97,6.0,2.94,0.0,190.7,5890.0,29.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,38500.0,3.12,2.05,6.0,2.9,0.0,190.7,6670.0,41.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,38300.0,3.04,2.1,6.0,2.87,0.0,190.6,6850.0,48.0
83,281.0,0.0,0.76,0.24,0.0,0.0,0.0,1.6,38400.0,3.2,7.67,6.0,3.4,0.0,143.3,3650.0,60.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,37200.0,3.68,1.42,6.0,2.91,0.0,190.9,4990.0,40.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,37400.0,3.48,1.27,6.0,2.98,0.0,190.7,4880.0,32.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,38100.0,3.12,2.26,6.0,3.0,0.0,190.6,7640.0,47.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,40400.0,3.12,1.84,6.0,3.0,0.0,190.6,6310.0,42.0
83,247.0,0.0,0.76,0.24,0.0,0.0,0.0,1.4,36600.0,3.0,1.08,6.0,3.12,0.0,190.7,3470.0,35.0
84,313.0,0.0,0.77,0.23,0.0,0.0,0.0,1.5,37600.0,1.48,0.05,3.0,3.21,13.5,189.8,3310.0,60.0
84,313.0,0.0,0.77,0.23,0.0,0.0,0.0,1.5,37300.0,1.96,0.25,3.0,3.21,13.5,190.0,3130.0,61.0
84,313.0,0.0,0.77,0.23,0.0,0.0,0.0,1.5,38300.0,1.68,0.05,3.0,3.23,13.5,189.4,2980.0,70.0
84,280.0,0.0,0.77,0.23,0.0,0.0,0.0,1.6,37700.0,2.84,2.03,6.0,3.69,0.0,137.3,3010.0,48.0
84,313.0,0.0,0.77,0.23,0.0,0.0,0.0,1.5,38400.0,3.68,1.74,3.0,3.28,13.5,191.2,3570.0,65.0
84,280.0,0.0,0.77,0.23,0.0,0.0,0.0,1.6,37700.0,2.6,3.84,6.0,3.62,0.0,136.8,3550.0,52.0
84,280.0,0.0,0.77,0.23,0.0,0.0,0.0,1.6,37500.0,2.8,2.01,6.0,3.63,0.0,136.4,3070.0,49.0
84,313.0,0.0,0.77,0.23,0.0,0.0,0.0,1.5,37900.0,1.52,0.05,3.0,3.2,13.5,191.0,3720.0,57.0
84,280.0,0.0,0.77,0.23,0.0,0.0,0.0,1.6,36800.0,2.52,0.99,6.0,3.58,0.0,137.3,3200.0,54.0
84,313.0,0.0,0.77,0.23,0.0,0.0,0.0,1.5,39100.0,1.68,0.05,3.0,3.32,13.5,191.7,3640.0,64.0
84,280.0,0.0,0.77,0.23,0.0,0.0,0.0,1.6,37500.0,2.8,2.01,6.0,3.63,0.0,136.4,3070.0,49.0
84,280.0,0.0,0.77,0.23,0.0,0.0,0.0,1.6,37100.0,2.12,0.3,6.0,3.63,0.0,136.6,3240.0,55.0
84,313.0,0.0,0.77,0.23,0.0,0.0,0.0,1.5,39300.0,3.68,10.25,3.0,3.12,13.5,189.6,2530.0,46.0
84,313.0,0.0,0.77,0.23,0.0,0.0,0.0,1.5,37300.0,1.96,0.25,3.0,3.21,13.5,190.0,3130.0,61.0
84,313.0,0.0,0.77,0.23,0.0,0.0,0.0,1.4,36800.0,1.85,7.91,3.0,3.09,13.5,190.0,2360.0,34.0
84,280.0,0.0,0.77,0.23,0.0,0.0,0.0,1.6,37100.0,2.12,0.3,6.0,3.63,0.0,136.6,3240.0,55.0
84,313.0,0.0,0.77,0.23,0.0,0.0,0.0,1.5,37600.0,1.48,0.05,3.0,3.21,13.5,189.8,3310.0,60.0
84,313.0,0.0,0.77,0.23,0.0,0.0,0.0,1.4,37500.0,3.96,12.29,3.0,3.19,13.5,190.0,2440.0,29.0
84,280.0,0.0,0.77,0.23,0.0,0.0,0.0,1.6,37100.0,2.12,0.3,6.0,3.63,0.0,136.6,3240.0,55.0
84,313.0,0.0,0.77,0.23,0.0,0.0,0.0,1.5,38900.0,1.68,0.05,3.0,3.33,13.5,191.2,3450.0,68.0
84,313.0,0.0,0.77,0.23,0.0,0.0,0.0,1.5,38200.0,1.52,0.05,3.0,3.24,13.5,189.5,3420.0,59.0
84,313.0,0.0,0.77,0.23,0.0,0.0,0.0,1.5,38300.0,1.68,0.05,3.0,3.23,13.5,189.4,2980.0,70.0
84,280.0,0.0,0.77,0.23,0.0,0.0,0.0,1.6,37600.0,2.92,2.3,6.0,3.64,0.0,138.3,3370.0,50.0
84,280.0,0.0,0.77,0.23,0.0,0.0,0.0,1.6,37100.0,2.12,0.3,6.0,3.63,0.0,136.6,3240.0,55.0
84,280.0,0.0,0.77,0.23,0.0,0.0,0.0,1.6,36700.0,2.44,0.9,6.0,3.64,0.0,138.3,3290.0,53.0
84,313.0,0.0,0.77,0.23,0.0,0.0,0.0,1.5,39300.0,3.68,10.25,3.0,3.12,13.5,189.6,2530.0,46.0
84,313.0,0.0,0.77,0.23,0.0,0.0,0.0,1.5,38300.0,1.68,0.05,3.0,3.23,13.5,189.4,2980.0,70.0
84,313.0,0.0,0.77,0.23,0.0,0.0,0.0,1.5,37700.0,3.64,10.15,3.0,3.12,13.5,190.7,2240.0,40.0
84,313.0,0.0,0.77,0.23,0.0,0.0,0.0,1.5,39900.0,2.48,8.15,3.0,3.03,13.5,190.5,3230.0,43.0
84,280.0,0.0,0.77,0.23,0.0,0.0,0.0,1.6,36800.0,2.52,0.6,6.0,3.74,0.0,137.7,3120.0,51.0
84,313.0,0.0,0.77,0.23,0.0,0.0,0.0,1.5,37900.0,1.52,0.05,3.0,3.2,13.5,191.0,3720.0,57.0
84,280.0,0.0,0.77,0.23,0.0,0.0,0.0,1.6,36700.0,2.44,0.9,6.0,3.64,0.0,138.3,3290.0,53.0
84,313.0,0.0,0.77,0.23,0.0,0.0,0.0,1.5,39600.0,3.76,10.41,3.0,3.01,13.5,189.9,2930.0,45.0
84,313.0,0.0,0.77,0.23,0.0,0.0,0.0,1.5,39600.0,3.76,10.41,3.0,3.01,13.5,189.9,2930.0,45.0
84,313.0,0.0,0.77,0.23,0.0,0.0,0.0,1.5,38200.0,1.52,0.05,3.0,3.24,13.5,189.5,3420.0,59.0
84,280.0,0.0,0.77,0.23,0.0,0.0,0.0,1.6,37500.0,2.8,2.01,6.0,3.63,0.0,136.4,3070.0,49.0
84,280.0,0.0,0.77,0.23,0.0,0.0,0.0,1.6,37100.0,2.12,0.3,6.0,3.63,0.0,136.6,3240.0,55.0
84,280.0,0.0,0.77,0.23,0.0,0.0,0.0,1.6,36800.0,2.52,0.99,6.0,3.58,0.0,137.3,3200.0,54.0
84,280.0,0.0,0.77,0.23,0.0,0.0,0.0,1.6,36800.0,2.52,0.99,6.0,3.58,0.0,137.3,3200.0,54.0
84,313.0,0.0,0.77,0.23,0.0,0.0,0.0,1.5,39100.0,1.68,0.05,3.0,3.32,13.5,191.7,3640.0,64.0
84,313.0,0.0,0.77,0.23,0.0,0.0,0.0,1.5,32100.0,1.84,0.05,3.0,2.94,13.5,191.4,2600.0,58.0
84,313.0,0.0,0.77,0.23,0.0,0.0,0.0,1.5,39100.0,1.68,0.05,3.0,3.32,13.5,191.7,3640.0,64.0
84,313.0,0.0,0.77,0.23,0.0,0.0,0.0,1.5,39100.0,1.68,0.05,3.0,3.32,13.5,191.7,3640.0,64.0
84,280.0,0.0,0.77,0.23,0.0,0.0,0.0,1.6,38400.0,2.56,3.21,6.0,3.59,0.0,137.7,3610.0,47.0
84,280.0,0.0,0.77,0.23,0.0,0.0,0.0,1.6,37100.0,2.12,0.3,6.0,3.63,0.0,136.6,3240.0,55.0
84,280.0,0.0,0.77,0.23,0.0,0.0,0.0,1.6,37700.0,2.6,3.84,6.0,3.62,0.0,136.8,3550.0,52.0
84,313.0,0.0,0.77,0.23,0.0,0.0,0.0,1.4,39500.0,4.08,13.59,3.0,3.17,13.5,190.3,4240.0,44.0
84,313.0,0.0,0.77,0.23,0.0,0.0,0.0,1.5,38200.0,4.12,2.7,3.0,3.23,13.5,190.9,3620.0,66.0
